icao,type,lat,long,iso_country
CU-0051,small_airport,22.2512885393,-78.89616966250001,CU
CU-0052,small_airport,22.179536722699996,-78.80965232850001,CU
CU-0053,small_airport,21.9045077447,-79.18295145030001,CU
CU-0054,small_airport,21.679164333099997,-79.0742254257,CU
CU-0055,small_airport,21.653160351199997,-79.14323329930001,CU
CU-0056,small_airport,21.6649464791,-79.2126488686,CU
CU-0057,small_airport,21.658066369100002,-79.3397641182,CU
CU-0058,small_airport,21.6087592928,-79.25605773930002,CU
CU-0059,small_airport,21.722028751699998,-79.2279052734,CU
CU-0060,small_airport,21.7130183149,-79.29785728450001,CU
CU-0061,small_airport,21.6997009726,-79.39785003659999,CU
CU-0062,small_airport,22.363074148299997,-79.530544281,CU
CU-0063,small_airport,22.6163878048,-79.72889900210001,CU
CU-0064,small_airport,22.683162743399997,-79.8882865906,CU
CU-0065,small_airport,22.9923925162,-80.66475391390001,CU
CU-0066,small_airport,22.9508850794,-80.8931064606,CU
CU-0067,small_airport,22.732628893199998,-80.7358646393,CU
CU-0068,small_airport,22.971156367299997,-81.12980604170001,CU
CU-0069,small_airport,22.5891447298,-81.11180305479999,CU
CU-0070,small_airport,22.075300274599996,-81.03833198550001,CU
CU-0071,small_airport,22.803718738399997,-81.498041153,CU
CU-0072,small_airport,22.9873554062,-81.8919181824,CU
CU-0073,small_airport,23.072506653399998,-82.51148700710002,CU
CU-0074,small_airport,22.783798322,-82.5476861,CU
CU-0075,small_airport,22.603254750599998,-83.0974316597,CU
CU-0076,small_airport,22.934503818099998,-83.2780408859,CU
CU-0077,small_airport,22.4485848608,-83.18611621859999,CU
CU-0078,small_airport,22.423088913,-83.27868461610001,CU
CU-0079,small_airport,22.4608898627,-83.3620047569,CU
CU-0080,small_airport,22.2720603092,-83.4409046173,CU
CU-0081,small_airport,22.3923011022,-80.49974441530001,CU
CUJ,small_airport,11.8553,119.9378,PH
cvb2,small_airport,56.3447222222,-62.0880555556,CA
CVF2,small_airport,43.7232733033,-80.28937339779999,CA
CVG8,heliport,53.493900299072266,-112.03299713134766,CA
CVH,small_airport,36.8932991028,-121.410003662,US
CVH2,heliport,53.35580062866211,-110.87200164794922,CA
CVH7,heliport,50.3957910699,-113.259558678,CA
CVK2,heliport,53.100453,-111.776597,CA
CVL,small_airport,-9.67,150.019722222,PG
CVL3,small_airport,44.409,-76.8051,CA
CVM2,small_airport,52.832802,-83.924801,CA
CVP2,seaplane_base,45.5212,-73.5394,CA
CVR,closed,33.975,-118.417,US
CVS2,small_airport,53.02560043334961,-111.9489974975586,CA
CVS3,heliport,49.1759,-122.844,CA
CVW2,seaplane_base,50.24359893798828,-119.34400177001953,CA
CWB2,small_airport,45.059008,-79.399828,CA
CWC1,small_airport,50.439701080322266,-104.30599975585938,CA
CWC2,heliport,49.8674232001,-119.579229355,CA
CWC4,heliport,52.9884341311,-113.368070126,CA
CWCV,heliport,49.59225,-126.616383,CA
CWD2,heliport,44.5294,-80.354,CA
CWD3,heliport,43.3243,-79.9361,CA
cwf2,small_airport,44.463879951,-80.62147378920001,CA
CWG2,heliport,49.900473,-97.095553,CA
CWH2,heliport,52.8429785277,-110.864734948,CA
CWH3,heliport,43.105557566,-80.7544201612,CA
CWH4,heliport,45.088,-75.3549,CA
CWJC,small_airport,61.1333333333,-100.9,CA
cwp3,heliport,52.3592741411,-114.571346641,CA
CWZM,heliport,52.643733,-128.524586,CA
CXC,small_airport,61.582901001,-144.427001953,US
CY-0001,small_airport,35.10638427734375,33.32130432128906,CY
CY-0002,medium_airport,35.235947,33.724358,CY
CY-0003,small_airport,35.276466369628906,33.26728439331055,CY
CY-0004,small_airport,35.0142745972,33.7158508301,CY
CY-0005,small_airport,34.909671783447266,33.40373229980469,CY
CY-0006,small_airport,34.8404183033,33.4244763851,CY
CY-0007,small_airport,35.01622,33.310869,CY
CY-0008,closed,35.0831777,33.9004317,CY
CY-NIC,closed,35.1507987976,33.2787017822,CY
CYAB,small_airport,73.0057668174,-85.0425052643,CA
CYAC,medium_airport,51.72719955444336,-91.82440185546875,CA
CYAD,small_airport,53.5717010498,-76.19640350339999,CA
CYAG,medium_airport,48.65420150756836,-93.439697265625,CA
CYAH,medium_airport,53.754699707,-73.6753005981,CA
CYAL,medium_airport,50.58219909667969,-126.91600036621094,CA
CYAM,medium_airport,46.48500061035156,-84.5093994140625,CA
CYAQ,medium_airport,53.52470016479492,-88.6427993774414,CA
CYAS,medium_airport,60.027198791503906,-69.99919891357422,CA
CYAT,medium_airport,52.9275016784668,-82.43190002441406,CA
CYAU,medium_airport,44.2303009033,-64.85610198970001,CA
CYAV,medium_airport,50.0564002991,-97.03250122070001,CA
CYAW,heliport,44.6397018433,-63.499401092499994,CA
CYAX,medium_airport,50.2943992615,-96.0100021362,CA
CYAY,medium_airport,51.3918991089,-56.083099365200006,CA
CYAZ,medium_airport,49.079833,-125.775583,CA
CYB3,heliport,49.54472222,-117.2605555,CA
CYBA,small_airport,51.207340469900004,-115.541861057,CA
CYBB,medium_airport,68.534401,-89.808098,CA
CYBC,medium_airport,49.13249969482422,-68.20439910888672,CA
CYBD,medium_airport,52.387501,-126.596001,CA
CYBE,medium_airport,59.5614013671875,-108.48100280761719,CA
CYBF,medium_airport,54.304199,-110.744003,CA
CYBG,medium_airport,48.33060073852539,-70.99639892578125,CA
CYBK,medium_airport,64.29889678960001,-96.077796936,CA
CYBL,medium_airport,49.950801849365234,-125.27100372314453,CA
CYBN,heliport,44.271701812699995,-79.91249847410002,CA
CYBP,small_airport,50.63359832763672,-111.9260025024414,CA
CYBQ,medium_airport,58.7061,-98.512199,CA
CYBR,medium_airport,49.91,-99.951897,CA
CYBT,medium_airport,57.8894,-101.679001,CA
CYBU,medium_airport,53.33250045776367,-104.00800323486328,CA
CYBV,medium_airport,52.358898,-97.018303,CA
CYBW,medium_airport,51.103099823,-114.374000549,CA
CYBX,medium_airport,51.443599700899995,-57.185298919699996,CA
CYCA,medium_airport,53.68280029296875,-57.041900634765625,CA
CYCB,medium_airport,69.1081008911,-105.138000488,CA
CYCC,medium_airport,45.09280014038086,-74.56330108642578,CA
CYCD,medium_airport,49.054970224899996,-123.869862556,CA
CYCE,medium_airport,43.285599,-81.508301,CA
CYCG,medium_airport,49.2963981628,-117.632003784,CA
CYCH,medium_airport,47.007801,-65.449203,CA
CYCK,small_airport,42.3064002991,-82.0819015503,CA
CYCL,medium_airport,47.990799,-66.330299,CA
CYCN,medium_airport,49.10559844970703,-81.01360321044922,CA
CYCO,medium_airport,67.816704,-115.143997,CA
CYCP,medium_airport,52.11669921875,-119.28299713134766,CA
CYCQ,medium_airport,55.687198638916016,-121.62699890136719,CA
CYCR,medium_airport,54.610599517822266,-97.76080322265625,CA
CYCS,medium_airport,63.346900939899996,-90.73110198970001,CA
CYCT,small_airport,52.0750007629,-111.444999695,CA
CYCV,closed,45.516700744628906,-73.7166976928711,CA
CYCW,small_airport,49.1528015137,-121.939002991,CA
CYCX,heliport,45.8376780475,-66.4367267489,CA
CYCY,medium_airport,70.4860992432,-68.5167007446,CA
CYCZ,small_airport,50.330299377399996,-115.873001099,CA
CYD,small_airport,27.2906,-112.8851,MX
CYDA,medium_airport,64.04309844970703,-139.1280059814453,CA
CYDB,medium_airport,61.37110137939453,-139.04100036621094,CA
CYDC,medium_airport,49.4681015015,-120.511001587,CA
CYDF,medium_airport,49.21080017089844,-57.39139938354492,CA
CYDH,heliport,45.1305999756,-75.9483032227,CA
CYDL,small_airport,58.4221992493,-130.031997681,CA
CYDM,medium_airport,61.9706001282,-132.42300415,CA
CYDN,medium_airport,51.100799560546875,-100.052001953125,CA
CYDO,medium_airport,48.778499603271,-72.375,CA
CYDP,medium_airport,56.549198150634766,-61.680301666259766,CA
CYDQ,medium_airport,55.7422981262207,-120.18299865722656,CA
CYEA,small_airport,50.93330001831055,-110.01300048828125,CA
CYED,heliport,53.667934,-113.472548,CA
CYEE,medium_airport,44.6833000183,-79.9282989502,CA
CYEG,large_airport,53.309700012200004,-113.580001831,CA
CYEK,medium_airport,61.0942001343,-94.07080078119999,CA
CYEL,medium_airport,46.351398468,-82.5614013672,CA
CYEM,medium_airport,45.84280014038086,-81.85810089111328,CA
CYEN,medium_airport,49.2103004456,-102.966003418,CA
CYER,medium_airport,56.01890182495117,-87.67610168457031,CA
CYES,small_airport,47.4906005859375,-68.48190307617188,CA
CYET,medium_airport,53.578899383499994,-116.464996338,CA
CYEU,small_airport,79.9946975708,-85.814201355,CA
CYEV,medium_airport,68.30419921880001,-133.483001709,CA
CYEY,medium_airport,48.563903,-78.249702,CA
CYFA,medium_airport,52.20140075683594,-81.6968994140625,CA
CYFB,medium_airport,63.756402,-68.555801,CA
CYFC,medium_airport,45.868900299072266,-66.53720092773438,CA
CYFD,small_airport,43.13140106201172,-80.34249877929688,CA
CYFE,medium_airport,48.74610137939453,-69.09719848632812,CA
CYFH,medium_airport,51.5619010925293,-87.90779876708984,CA
CYFJ,medium_airport,46.409400939899996,-74.7799987793,CA
CYFO,medium_airport,54.6781005859375,-101.68199920654297,CA
CYFR,medium_airport,61.1808013916,-113.690002441,CA
CYFS,medium_airport,61.76020050048828,-121.23699951171875,CA
CYFT,medium_airport,55.076900482177734,-59.1864013671875,CA
CYGB,medium_airport,49.69419860839844,-124.51799774169922,CA
CYGD,medium_airport,43.7668991089,-81.7106018066,CA
CYGE,medium_airport,51.299196,-116.982002,CA
CYGH,medium_airport,66.24079895019531,-128.6510009765625,CA
CYGK,medium_airport,44.22529983520508,-76.5969009399414,CA
CYGL,medium_airport,53.625301361083984,-77.7042007446289,CA
CYGM,medium_airport,50.62810134887695,-97.04329681396484,CA
CYGO,medium_airport,54.55889892578125,-94.49140167236328,CA
CYGP,medium_airport,48.7752990723,-64.4785995483,CA
CYGQ,medium_airport,49.77830123901367,-86.93939971923828,CA
CYGR,medium_airport,47.42470169067383,-61.778099060058594,CA
CYGT,medium_airport,69.3647003174,-81.8161010742,CA
CYGV,medium_airport,50.281898498535156,-63.61140060424805,CA
CYGW,medium_airport,55.281898498535156,-77.76529693603516,CA
CYGX,medium_airport,56.35749816894531,-94.71060180664062,CA
CYGZ,medium_airport,76.4261016846,-82.90920257570001,CA
CYHA,medium_airport,61.0463981628418,-69.6177978515625,CA
CYHB,small_airport,52.8166999817,-102.310997009,CA
CYHC,seaplane_base,49.2943992615,-123.111000061,CA
CYHD,medium_airport,49.83169937133789,-92.74420166015625,CA
CYHE,medium_airport,49.3683013916,-121.498001099,CA
CYHF,medium_airport,49.71419906616211,-83.68609619140625,CA
CYHH,medium_airport,51.69110107421875,-76.1355972290039,CA
CYHI,medium_airport,70.76280212402344,-117.80599975585938,CA
CYHK,medium_airport,68.635597229,-95.84970092770001,CA
CYHM,medium_airport,43.173599243199995,-79.93499755859999,CA
CYHN,medium_airport,49.19309997558594,-84.75890350341797,CA
CYHO,medium_airport,55.448299407958984,-60.228599548339844,CA
CYHR,medium_airport,50.46889877319336,-59.63669967651367,CA
CYHS,small_airport,44.158298,-81.062798,CA
CYHT,medium_airport,60.78919982910156,-137.54600524902344,CA
CYHU,medium_airport,45.5175018311,-73.4169006348,CA
CYHY,medium_airport,60.8396987915,-115.782997131,CA
CYHZ,large_airport,44.8807983398,-63.5085983276,CA
CYIB,medium_airport,48.7738990784,-91.6386032104,CA
CYID,medium_airport,44.5458450365,-65.7854247093,CA
CYIF,medium_airport,51.2117004395,-58.6582984924,CA
CYIK,medium_airport,62.417301177978516,-77.92530059814453,CA
CYIO,medium_airport,72.6832962036,-77.9666976929,CA
CYIV,medium_airport,53.857200622558594,-94.65360260009766,CA
CYJA,small_airport,52.9967,-118.058998,CA
CYJF,medium_airport,60.235801696799996,-123.46900177,CA
CYJM,small_airport,54.39720153808594,-124.26300048828125,CA
CYJN,medium_airport,45.29439926147461,-73.28109741210938,CA
CYJP,small_airport,61.319400787353516,-117.60600280761719,CA
CYJQ,small_airport,52.137937,-128.059748,CA
CYJT,medium_airport,48.5442008972168,-58.54999923706055,CA
CYKA,medium_airport,50.7022018433,-120.444000244,CA
CYKC,small_airport,58.236099243199995,-103.678001404,CA
CYKD,medium_airport,68.223297,-135.00599,CA
CYKF,medium_airport,43.460800170899994,-80.3786010742,CA
CYKG,medium_airport,61.5886001587,-71.929397583,CA
CYKJ,medium_airport,57.256099700927734,-105.61799621582031,CA
CYKL,medium_airport,54.805301666259766,-66.8052978515625,CA
CYKM,small_airport,44.201401,-81.606697,CA
CYKO,medium_airport,60.818599700927734,-78.14859771728516,CA
CYKQ,medium_airport,51.47330093383789,-78.75830078125,CA
CYKX,medium_airport,48.21030044555664,-79.98139953613281,CA
CYKY,medium_airport,51.5175018311,-109.180999756,CA
CYKZ,medium_airport,43.86220169067383,-79.37000274658203,CA
CYLA,medium_airport,59.29669952392578,-69.59970092773438,CA
CYLB,small_airport,54.7703018188,-112.031997681,CA
CYLC,medium_airport,62.8499984741,-69.88330078119999,CA
CYLD,medium_airport,47.81999969482422,-83.3467025756836,CA
CYLH,medium_airport,52.19559860229492,-87.93419647216797,CA
CYLI,small_airport,50.674702,-121.893997,CA
CYLJ,medium_airport,54.125301361083984,-108.52300262451172,CA
CYLK,medium_airport,62.418303,-110.681998,CA
CYLL,medium_airport,53.309200286865234,-110.072998046875,CA
CYLQ,small_airport,47.4096984863,-72.7889022827,CA
CYLR,medium_airport,56.513301849365234,-99.98529815673828,CA
CYLS,small_airport,44.4852981567,-79.55560302730001,CA
CYLT,medium_airport,82.51779937740001,-62.2806015015,CA
CYLU,medium_airport,58.71139907836914,-65.9927978515625,CA
CYLW,medium_airport,49.9561004639,-119.377998352,CA
CYM,seaplane_base,57.5149,-134.945999,US
CYMA,medium_airport,63.61640167236328,-135.8679962158203,CA
CYME,medium_airport,48.85689926147461,-67.45330047607422,CA
CYMG,medium_airport,49.083900451660156,-85.86060333251953,CA
CYMH,medium_airport,52.302799224853516,-55.847198486328125,CA
CYMJ,medium_airport,50.330299377441406,-105.55899810791016,CA
CYML,medium_airport,47.59749984741211,-70.2238998413086,CA
CYMM,medium_airport,56.653301239,-111.222000122,CA
CYMO,medium_airport,51.291099548339844,-80.60780334472656,CA
CYMT,medium_airport,49.77190017700195,-74.5280990600586,CA
CYMU,medium_airport,56.53609848022461,-76.51830291748047,CA
CYMW,small_airport,46.2728004456,-75.9906005859,CA
CYMX,medium_airport,45.679501,-74.038696,CA
CYMY,small_airport,50.71780014038086,-93.38359832763672,CA
CYN6,seaplane_base,44.9438,-79.4045,CA
CYNA,medium_airport,50.189998626708984,-61.78919982910156,CA
CYNC,medium_airport,53.01060104370117,-78.83110046386719,CA
CYND,medium_airport,45.521701812699995,-75.5635986328,CA
CYNE,medium_airport,53.95830154418945,-97.84420013427734,CA
CYNH,small_airport,56.0355987549,-121.975997925,CA
CYNJ,small_airport,49.10079956049999,-122.630996704,CA
CYNL,medium_airport,58.27669906616211,-104.08200073242188,CA
CYNM,medium_airport,49.76169967651367,-77.80280303955078,CA
CYNN,medium_airport,59.4874992371,-97.78029632570001,CA
CYNR,small_airport,57.3816986084,-111.700996399,CA
CYOA,medium_airport,64.6988983154,-110.614997864,CA
CYOC,medium_airport,67.57060241699219,-139.83900451660156,CA
CYOD,medium_airport,54.404998779296875,-110.27899932861328,CA
CYOH,medium_airport,54.93330001831055,-95.27890014648438,CA
CYOJ,medium_airport,58.62139892578125,-117.16500091552734,CA
CYOO,medium_airport,43.922798,-78.894997,CA
CYOP,medium_airport,58.49140167236328,-119.40799713134766,CA
CYOS,medium_airport,44.5903015137,-80.8375015259,CA
CYOW,large_airport,45.3224983215332,-75.66919708251953,CA
CYOY,heliport,46.9021961734,-71.502199173,CA
CYP2,heliport,44.6574220689,-63.6117947102,CA
CYPA,medium_airport,53.214199066199996,-105.672996521,CA
CYPC,medium_airport,69.3608381154,-124.075469971,CA
CYPD,medium_airport,45.6567001343,-61.3680992126,CA
CYPE,medium_airport,56.226898193359375,-117.4469985961914,CA
CYPG,medium_airport,49.903099,-98.273817,CA
CYPH,medium_airport,58.471900939941406,-78.07689666748047,CA
CYPK,small_airport,49.21609878540039,-122.70999908447266,CA
CYPL,medium_airport,51.4463996887207,-90.21420288085938,CA
CYPM,medium_airport,51.819698333740234,-93.97329711914062,CA
CYPN,medium_airport,49.83639907836914,-64.2885971069336,CA
CYPO,medium_airport,54.98809814453125,-85.44329833984375,CA
CYPP,small_airport,47.931901,-74.608103,CA
CYPQ,medium_airport,44.22999954223633,-78.36329650878906,CA
CYPR,medium_airport,54.286098480199996,-130.445007324,CA
CYPS,small_airport,50.302502,-122.737999,CA
CYPT,small_airport,41.780399322509766,-82.6780014038086,CA
CYPU,small_airport,52.11280059814453,-124.1449966430664,CA
CYPW,medium_airport,49.83420181274414,-124.5,CA
CYPX,medium_airport,60.05059814453125,-77.28690338134766,CA
CYPY,medium_airport,58.7672004699707,-111.11699676513672,CA
CYPZ,small_airport,54.3763999939,-125.950996399,CA
CYQA,medium_airport,44.974700927734375,-79.30329895019531,CA
CYQB,medium_airport,46.7911,-71.393303,CA
CYQD,medium_airport,53.97140121459961,-101.09100341796875,CA
CYQF,medium_airport,52.18220138549805,-113.89399719238281,CA
CYQG,medium_airport,42.27560043334961,-82.95559692382812,CA
CYQH,medium_airport,60.11640167236328,-128.82200622558594,CA
CYQI,medium_airport,43.826900482177734,-66.08809661865234,CA
CYQK,medium_airport,49.788299560546875,-94.36309814453125,CA
CYQL,medium_airport,49.6302986145,-112.800003052,CA
CYQM,medium_airport,46.11220169067383,-64.67859649658203,CA
CYQN,medium_airport,50.18280029296875,-86.69640350341797,CA
CYQQ,medium_airport,49.71080017089844,-124.88700103759766,CA
CYQR,medium_airport,50.43190002441406,-104.66600036621094,CA
CYQS,medium_airport,42.77000045776367,-81.11080169677734,CA
CYQT,medium_airport,48.37189865112305,-89.32389831542969,CA
CYQU,medium_airport,55.1796989441,-118.885002136,CA
CYQV,medium_airport,51.26470184326172,-102.46199798583984,CA
CYQW,medium_airport,52.76919937133789,-108.24400329589844,CA
CYQX,medium_airport,48.9369010925293,-54.56809997558594,CA
CYQY,medium_airport,46.161399841299996,-60.0477981567,CA
CYQZ,medium_airport,53.026100158691406,-122.51000213623047,CA
CYRA,medium_airport,64.11609649658203,-117.30999755859375,CA
CYRB,medium_airport,74.7169036865,-94.9693984985,CA
CYRC,small_airport,48.52080154418945,-71.05059814453125,CA
CYRI,medium_airport,47.764400482177734,-69.58470153808594,CA
CYRJ,medium_airport,48.52000045776367,-72.2656021118164,CA
CYRL,medium_airport,51.066898345947266,-93.79309844970703,CA
CYRM,small_airport,52.4296989441,-114.903999329,CA
CYRO,medium_airport,45.4603004456,-75.64610290530001,CA
CYRP,medium_airport,45.3191986084,-76.0222015381,CA
CYRQ,medium_airport,46.35279846191406,-72.67939758300781,CA
CYRS,medium_airport,54.167198181152344,-93.55719757080078,CA
CYRT,medium_airport,62.8114013672,-92.1157989502,CA
CYRV,medium_airport,50.9667015076,-118.182998657,CA
CYS7,heliport,42.5992,-82.3668,CA
CYSA,small_airport,43.415599823,-80.93440246579999,CA
CYSB,medium_airport,46.625,-80.79889678955078,CA
CYSC,medium_airport,45.4385986328125,-71.69139862060547,CA
CYSD,heliport,50.266700744628906,-111.18299865722656,CA
CYSE,small_airport,49.7817001343,-123.162002563,CA
CYSF,medium_airport,59.250301361083984,-105.84100341796875,CA
CYSG,medium_airport,46.096401,-70.714699,CA
CYSH,medium_airport,44.94580078125,-75.94059753417969,CA
CYSJ,medium_airport,45.31610107421875,-65.89029693603516,CA
CYSK,medium_airport,56.5377998352,-79.2466964722,CA
CYSL,medium_airport,47.157501220703125,-67.83470153808594,CA
CYSM,medium_airport,60.020301818847656,-111.96199798583984,CA
CYSN,medium_airport,43.19169998168945,-79.17169952392578,CA
CYSP,medium_airport,48.75529861450195,-86.34439849853516,CA
CYSQ,small_airport,59.576698303223,-133.66900634766,CA
CYSR,closed,72.982201,-84.613602,CA
CYST,medium_airport,53.84560012817383,-94.85189819335938,CA
CYSU,medium_airport,46.44060134887695,-63.83359909057617,CA
CYSW,small_airport,49.83330154418945,-114.88300323486328,CA
CYSY,medium_airport,71.9938964844,-125.242996216,CA
CYSZ,small_airport,49.12030029296875,-66.5291976928711,CA
CYTA,medium_airport,45.86439895629883,-77.25170135498047,CA
CYTE,medium_airport,64.2300033569,-76.5267028809,CA
CYTF,medium_airport,48.50889968869999,-71.64189910889999,CA
CYTH,medium_airport,55.80110168457031,-97.86419677734375,CA
CYTL,medium_airport,53.81779861450195,-89.89689636230469,CA
CYTN,small_airport,45.611904,-62.621102,CA
CYTQ,medium_airport,58.66780090332031,-69.95580291748047,CA
CYTR,medium_airport,44.118900299072266,-77.5280990600586,CA
CYTS,medium_airport,48.569698333699996,-81.376701355,CA
CYTZ,medium_airport,43.627499,-79.396202,CA
CYUB,medium_airport,69.43329620361328,-133.0260009765625,CA
CYUL,large_airport,45.4706001282,-73.7407989502,CA
CYUT,medium_airport,66.5214004517,-86.22470092770001,CA
CYUX,medium_airport,68.77610015869999,-81.2425,CA
CYUY,medium_airport,48.20610046386719,-78.83560180664062,CA
CYVB,medium_airport,48.07109832763672,-65.46029663085938,CA
CYVC,medium_airport,55.151401519800004,-105.262001038,CA
CYVD,medium_airport,49.8782997131,-100.917999268,CA
CYVG,small_airport,53.355800628699996,-110.823997498,CA
CYVK,medium_airport,50.24810028076172,-119.33100128173828,CA
CYVL,small_airport,67.02,-126.126,CA
CYVM,medium_airport,67.5457992554,-64.03140258789999,CA
CYVO,medium_airport,48.0532989502,-77.7827987671,CA
CYVP,medium_airport,58.096099853515625,-68.4269027709961,CA
CYVQ,medium_airport,65.28160095214844,-126.7979965209961,CA
CYVR,large_airport,49.193901062,-123.183998108,CA
CYVT,small_airport,55.8418998718,-108.417999268,CA
CYVV,medium_airport,44.7458,-81.107201,CA
CYVZ,medium_airport,52.655799865722656,-94.0614013671875,CA
CYWA,medium_airport,45.95220184326172,-77.31919860839844,CA
CYWG,large_airport,49.909999847399995,-97.2398986816,CA
CYWH,seaplane_base,48.4249858939,-123.388867378,CA
CYWJ,medium_airport,65.21109771728516,-123.43599700927734,CA
CYWK,medium_airport,52.92190170288086,-66.8644027709961,CA
CYWL,medium_airport,52.1831016541,-122.054000854,CA
CYWM,small_airport,54.743099212646484,-113.20500183105469,CA
CYWP,medium_airport,52.9593933975,-87.3748683929,CA
CYWV,small_airport,52.795799255371094,-110.85700225830078,CA
CYWY,medium_airport,63.20940017700195,-123.43699645996094,CA
CYXC,medium_airport,49.610801696777,-115.78199768066,CA
CYXD,closed,53.5724983215,-113.521003723,CA
CYXE,medium_airport,52.170799255371094,-106.69999694824219,CA
CYXH,medium_airport,50.01890182495117,-110.72100067138672,CA
CYXI,closed,45.66310119628906,-77.60279846191406,CA
CYXJ,medium_airport,56.23809814453125,-120.73999786376953,CA
CYXK,medium_airport,48.47809982299805,-68.49690246582031,CA
CYXL,medium_airport,50.11389923095703,-91.9052963256836,CA
CYXN,medium_airport,62.24000167849999,-92.59809875490001,CA
CYXP,medium_airport,66.1449966431,-65.71360015869999,CA
CYXQ,medium_airport,62.410301208496094,-140.86700439453125,CA
CYXR,medium_airport,47.697400654599996,-79.8473453522,CA
CYXS,medium_airport,53.8894004822,-122.679000854,CA
CYXT,medium_airport,54.468498,-128.576009,CA
CYXU,medium_airport,43.035599,-81.1539,CA
CYXX,medium_airport,49.025299072265625,-122.36100006103516,CA
CYXY,medium_airport,60.7095985413,-135.067001343,CA
CYXZ,medium_airport,47.96670150756836,-84.78669738769531,CA
CYYB,medium_airport,46.36360168457031,-79.42279815673828,CA
CYYC,large_airport,51.113899231,-114.019996643,CA
CYYD,medium_airport,54.82469940185547,-127.18299865722656,CA
CYYE,medium_airport,58.8363990784,-122.597000122,CA
CYYF,medium_airport,49.46310043334961,-119.60199737548828,CA
CYYG,medium_airport,46.290000915527344,-63.12110137939453,CA
CYYH,medium_airport,69.5466995239,-93.5766983032,CA
CYYJ,large_airport,48.646900177,-123.426002502,CA
CYYL,medium_airport,56.86389923095703,-101.07599639892578,CA
CYYM,small_airport,49.636398315399994,-114.09400177,CA
CYYN,medium_airport,50.291900634799994,-107.691001892,CA
CYYO,small_airport,51.8098883726,-104.169788361,CA
CYYQ,medium_airport,58.739200592041016,-94.06500244140625,CA
CYYR,medium_airport,53.3191986084,-60.4258003235,CA
CYYT,large_airport,47.618598938,-52.7518997192,CA
CYYU,medium_airport,49.41389846801758,-82.46749877929688,CA
CYYW,medium_airport,50.29029846191406,-88.90969848632812,CA
CYYY,medium_airport,48.60860061645508,-68.20809936523438,CA
CYYZ,large_airport,43.6772003174,-79.63059997559999,CA
CYZD,medium_airport,43.74250030517578,-79.4655990600586,CA
CYZE,medium_airport,45.88529968261719,-82.56780242919922,CA
CYZF,medium_airport,62.462799072265625,-114.44000244140625,CA
CYZG,medium_airport,62.17940139770508,-75.66719818115234,CA
CYZH,medium_airport,55.2930984497,-114.777000427,CA
CYZP,medium_airport,53.25429916379999,-131.813995361,CA
CYZR,medium_airport,42.9994010925293,-82.30889892578125,CA
CYZS,medium_airport,64.1932983398,-83.3593978882,CA
CYZT,medium_airport,50.680599212646484,-127.36699676513672,CA
CYZU,medium_airport,54.14390182495117,-115.78700256347656,CA
CYZV,medium_airport,50.22330093383789,-66.2656021118164,CA
CYZW,medium_airport,60.17279815673828,-132.7429962158203,CA
CYZX,medium_airport,44.98440170288086,-64.91690063476562,CA
CYZY,medium_airport,55.304402,-123.132004,CA
CZ-0001,heliport,48.96200180053711,14.462531089782715,CZ
CZ-0002,heliport,49.4160270690918,14.652486801147461,CZ
CZ-0003,heliport,49.13916778564453,15.005556106567383,CZ
CZ-0004,heliport,49.36249923706055,16.65416717529297,CZ
CZ-0005,heliport,49.48963928222656,16.646547317504883,CZ
CZ-0006,heliport,49.200279235839844,16.613889694213867,CZ
CZ-0007,heliport,48.752220153808594,16.877777099609375,CZ
CZ-0008,heliport,49.008331298828125,17.11083221435547,CZ
CZ-0009,heliport,49.17583465576172,16.56944465637207,CZ
CZ-0010,heliport,49.20354080200195,16.616600036621094,CZ
CZ-0011,heliport,50.58610916137695,15.878610610961914,CZ
CZ-0012,heliport,50.4102783203125,16.166667938232422,CZ
CZ-0013,heliport,50.19333267211914,15.825555801391602,CZ
CZ-0014,heliport,50.38111114501953,15.86388874053955,CZ
CZ-0015,heliport,50.1982536315918,15.82852840423584,CZ
CZ-0016,heliport,49.988609313964844,17.453611373901367,CZ
CZ-0017,heliport,50.097190856933594,17.685087203979492,CZ
CZ-0018,heliport,49.82722091674805,18.156944274902344,CZ
CZ-0019,heliport,49.8033332824707,18.23055648803711,CZ
CZ-0020,heliport,49.95777893066406,16.963056564331055,CZ
CZ-0021,heliport,49.583290100097656,17.22077751159668,CZ
CZ-0022,heliport,49.5840950012207,17.236528396606445,CZ
CZ-0023,heliport,49.76388931274414,16.462499618530273,CZ
CZ-0024,heliport,49.94138717651367,15.808333396911621,CZ
CZ-0025,heliport,49.438331604003906,12.906944274902344,CZ
CZ-0026,heliport,49.76357,13.37701,CZ
CZ-0027,heliport,50.116111755371094,14.462499618530273,CZ
CZ-0028,heliport,50.031944274902344,14.456944465637207,CZ
CZ-0029,heliport,50.088890075683594,14.363056182861328,CZ
CZ-0030,heliport,50.35194396972656,14.486944198608398,CZ
CZ-0031,heliport,50.344383239746094,14.438026428222656,CZ
CZ-0032,heliport,50.10795974731445,13.71863842010498,CZ
CZ-0033,heliport,49.8397216796875,13.917222023010254,CZ
CZ-0034,heliport,50.419166564941406,14.907196044921875,CZ
CZ-0035,heliport,50.25416564941406,14.522777557373047,CZ
CZ-0036,heliport,50.6775016784668,14.02388858795166,CZ
