icao,type,lat,long,iso_country
0TX1,small_airport,32.354000091552734,-97.67639923095703,US
0TX2,heliport,32.76259994506836,-97.05860137939453,US
0TX3,heliport,32.166429,-94.346098,US
0TX4,heliport,32.711700439453125,-97.0271987915039,US
0TX5,small_airport,33.02399826049805,-97.11969757080078,US
0TX6,small_airport,29.505199432373047,-97.99690246582031,US
0TX7,small_airport,32.95009994506836,-97.15029907226562,US
0TX8,small_airport,33.18040084838867,-96.04329681396484,US
0TX9,small_airport,33.250099182128906,-96.11689758300781,US
0U0,small_airport,44.6423988342,-115.532997131,US
0U1,small_airport,44.1421012878418,-115.31400299072266,US
0U2,small_airport,43.80179977416992,-113.83100128173828,US
0U3,small_airport,44.7445983887,-114.92099762,US
0U7,small_airport,43.32490158081055,-113.58799743652344,US
0U8,small_airport,44.610198974609375,-113.89600372314453,US
0U9,small_airport,44.46160125732422,-116.75800323486328,US
0VA0,heliport,37.96540069580078,-77.77749633789062,US
0VA1,small_airport,37.23350143432617,-79.58529663085938,US
0VA2,small_airport,37.79650115966797,-79.7667007446289,US
0VA3,small_airport,37.69879913330078,-77.09529876708984,US
0VA4,small_airport,36.95009994506836,-79.87950134277344,US
0VA5,small_airport,37.6941443722,-77.66089439390001,US
0VA6,heliport,37.49599838259999,-77.46219635010002,US
0VA7,small_airport,37.52320098876953,-77.81939697265625,US
0VA8,small_airport,37.28580093383789,-77.79119873046875,US
0VA9,small_airport,37.4473991394043,-76.45379638671875,US
0VI1,small_airport,37.688899993896484,-77.10140228271484,US
0W0,seaplane_base,47.627601623535156,-122.33200073242188,US
0W7,seaplane_base,48.72819900512695,-122.33599853515625,US
0WA0,heliport,47.982898712158,-122.03800201416,US
0WA1,small_airport,46.61709976196289,-122.82599639892578,US
0WA2,small_airport,46.59040069580078,-123.1050033569336,US
0WA3,heliport,45.68259811401367,-121.9000015258789,US
0WA4,heliport,47.43619918823242,-120.27999877929688,US
0WA5,heliport,48.37929916381836,-122.28800201416016,US
0WA6,heliport,47.8036994934082,-122.33399963378906,US
0WA7,heliport,47.77690124511719,-117.08399963378906,US
0WA8,heliport,47.66400146484375,-122.28099822998047,US
0WA9,heliport,47.986460601,-122.224295139,US
0WI0,heliport,42.98889923095703,-87.95149993896484,US
0WI1,small_airport,45.507198333699996,-92.1418991089,US
0WI2,small_airport,43.20140075683594,-88.3333969116211,US
0WI3,heliport,42.66170120239258,-88.4968032836914,US
0WI4,small_airport,43.82939910888672,-89.35260009765625,US
0WI5,small_airport,42.793399810791016,-87.8906021118164,US
0WI6,small_airport,42.8736000061,-88.1578979492,US
0WI7,small_airport,44.1335983276,-88.4992980957,US
0WI8,small_airport,43.13890075683594,-88.47229766845703,US
0WI9,small_airport,42.9314002991,-89.3386993408,US
0WN0,small_airport,48.137298583984375,-123.11299896240234,US
0WN1,small_airport,46.75189971923828,-120.60199737548828,US
0WN2,small_airport,46.127778,-119.015,US
0WN4,heliport,46.9640007019043,-122.89199829101562,US
0WN5,small_airport,42.79970169067383,-88.04869842529297,US
0WN6,heliport,48.953399658203125,-122.81800079345703,US
0WN7,heliport,47.20650100708008,-121.98100280761719,US
0WN8,heliport,47.2510986328125,-116.85199737548828,US
0WN9,small_airport,48.430464,-119.486058,US
0WY0,small_airport,43.039722,-111.038056,US
0WY1,small_airport,44.411111,-108.163333,US
0XA0,heliport,32.8114013671875,-96.83879852294922,US
0XA2,heliport,28.712099075317383,-100.45700073242188,US
0XA3,heliport,28.97170066833496,-95.28309631347656,US
0XA4,small_airport,27.99690055847168,-98.8822021484375,US
0XA5,small_airport,28.684900283813477,-98.38279724121094,US
0XA6,heliport,33.45000076293945,-101.93900299072266,US
0XA7,small_airport,30.66270065,-97.62509918,US
0XA8,small_airport,30.270000457763672,-98.1082992553711,US
0XA9,heliport,32.56779861450195,-97.09529876708984,US
0XS0,small_airport,28.400299072265625,-99.55870056152344,US
0XS1,small_airport,29.287799835205078,-96.34970092773438,US
0XS2,small_airport,30.554899215698242,-100.53399658203125,US
0XS3,heliport,28.792200088500977,-96.04190063476562,US
0XS4,heliport,33.09170150756836,-96.68609619140625,US
0XS5,heliport,26.14699935913086,-97.17389678955078,US
0XS6,small_airport,30.500999450683594,-98.14700317382812,US
0XS7,small_airport,29.1919002532959,-100.2750015258789,US
0XS8,small_airport,29.076099395751953,-100.375,US
0XS9,small_airport,32.134042,-95.339583,US
0Y4,small_airport,43.16419982910156,-95.47000122070312,US
0Y6,small_airport,43.41659927368164,-93.50849914550781,US
0Z2,small_airport,63.10820007324219,-147.53199768066406,US
0Z3,seaplane_base,59.058998107910156,-158.57699584960938,US
10AK,small_airport,61.59189987182617,-149.67799377441406,US
10AL,heliport,34.91400146484375,-85.7708969116211,US
10AR,heliport,36.09400177001953,-93.74240112304688,US
10AZ,small_airport,33.36640167236328,-112.61799621582031,US
10CA,heliport,34.6022520024,-117.172451019,US
10CL,closed,35.368,-119.195,US
10CN,heliport,38.5433333,-122.475,US
10CO,small_airport,39.45470047,-102.212997437,US
10D,small_airport,44.95000076293945,-94.06690216064453,US
10F,small_airport,33.01539993286133,-98.62529754638672,US
10FA,small_airport,28.797500610351562,-81.93589782714844,US
10FD,small_airport,29.00659942626953,-82.40460205078125,US
10FL,heliport,24.710399627685547,-81.09449768066406,US
10GA,small_airport,33.32509994506836,-84.29830169677734,US
10IA,small_airport,42.41669845581055,-92.25019836425781,US
10ID,small_airport,43.49440002441406,-113.9219970703125,US
10II,heliport,40.934997,-87.138159,US
10IL,heliport,41.123600006103516,-87.88529968261719,US
10IN,closed,39.718399,-85.048897,US
10KS,heliport,39.056277,-94.608892,US
10KY,heliport,38.148399353027344,-85.83689880371094,US
10LA,small_airport,30.247400283813477,-92.09600067138672,US
10LS,small_airport,30.046300888061523,-91.99459838867188,US
10MA,seaplane_base,42.26259994506836,-72.30699920654297,US
10ME,heliport,45.348713,-68.516636,US
10MI,heliport,43.425899505615234,-83.9385986328125,US
10MN,seaplane_base,46.4375,-93.95610046386719,US
10MO,closed,38.914501,-91.704301,US
10MS,heliport,30.53030014038086,-88.55889892578125,US
10MT,small_airport,47.83330154418945,-106.48400115966797,US
10MU,heliport,36.867801666259766,-94.368896484375,US
10NC,small_airport,36.343101501464844,-77.5093994140625,US
10ND,small_airport,47.1875,-102.36199951171875,US
10NE,heliport,41.26559829711914,-95.95449829101562,US
10NH,heliport,42.87409973144531,-71.17970275878906,US
10NJ,heliport,40.21839904785156,-74.73880004882812,US
10NY,heliport,43.36899948120117,-75.15959930419922,US
10OH,small_airport,41.402801513671875,-82.62909698486328,US
10OK,small_airport,35.16669845581055,-97.21700286865234,US
10OR,small_airport,45.78929901123047,-123.23200225830078,US
10PA,heliport,39.86259841918945,-75.31050109863281,US
10PN,heliport,39.93069839477539,-75.24410247802734,US
10SD,heliport,43.563836,-101.660223,US
10TA,heliport,29.792200088500977,-95.63490295410156,US
10TE,small_airport,29.666900634765625,-97.50029754638672,US
10TN,small_airport,36.0718994140625,-86.35440063476562,US
10TS,closed,29.5525,-98.103104,US
10TX,heliport,27.84469985961914,-97.2238998413086,US
10UT,heliport,37.172778,-113.434444,US
10VA,small_airport,37.38629913330078,-78.81310272216797,US
10VG,heliport,36.829702,-76.298344,US
10WA,closed,47.5546,-117.413001,US
10WI,small_airport,45.11579895019531,-88.18949890136719,US
10WY,small_airport,43.423333,-106.823611,US
10XS,small_airport,31.779499053955078,-98.9093017578125,US
11AK,small_airport,63.9995994568,-145.501998901,US
11AL,heliport,31.393699645996094,-85.75150299072266,US
11AR,heliport,34.468846,-93.065766,US
11AZ,small_airport,31.683700561523438,-110.29000091552734,US
11CA,small_airport,36.673301696777344,-119.72200012207031,US
11CL,small_airport,34.630001068115234,-117.65299987792969,US
11CN,heliport,40.585116,-122.387976,US
11CO,closed,39.7253,-104.984,US
11FA,small_airport,25.58370018005371,-80.49980163574219,US
11FD,heliport,30.735700607299805,-86.56269836425781,US
11FL,small_airport,30.042999267578125,-81.88089752197266,US
11G,closed,42.921101,-82.585501,US
11GA,closed,33.7897,-84.282204,US
11GE,heliport,34.26029968261719,-84.06639862060547,US
11ID,closed,42.185504,-116.112999,US
11II,small_airport,39.3417015076,-86.0305023193,US
11IL,heliport,41.120718,-87.873075,US
11IN,small_airport,39.81890106201172,-86.53810119628906,US
11IS,heliport,39.125,-88.55059814453125,US
11KS,closed,39.116695,-95.148904,US
11KY,heliport,38.11589813232422,-85.83609771728516,US
11LA,seaplane_base,29.258800506591797,-89.35299682617188,US
11LL,small_airport,40.722514,-88.769108,US
11LS,small_airport,30.97599983215332,-92.56900024414062,US
11M,small_airport,34.35200119018555,-88.3772964477539,US
11MA,small_airport,41.80730056762695,-70.7583999633789,US
11MD,small_airport,38.43330001831055,-75.62779998779297,US
11MI,heliport,42.738399505615234,-83.4374008178711,US
11MN,closed,47.6777,-93.048203,US
11MO,small_airport,38.90169906616211,-91.63520050048828,US
11MT,small_airport,46.462777,-109.490555,US
11MU,small_airport,36.657916,-92.465578,US
11N,small_airport,41.56679916381836,-73.46620178222656,US
11NC,heliport,36.02149963378906,-78.5188980102539,US
11NE,small_airport,42.442501068115234,-103.91600036621094,US
11NJ,heliport,40.64070129394531,-74.66419982910156,US
11NK,small_airport,42.91389846801758,-74.61170196533203,US
11NR,heliport,33.9280833,-78.0203889,US
11NY,small_airport,42.20899963378906,-76.44969940185547,US
11OA,small_airport,39.64310073852539,-82.466796875,US
11OG,small_airport,44.45130157470703,-118.18699645996094,US
11OH,heliport,39.5477528,-83.4279139,US
11OK,small_airport,35.07229995727539,-97.38359832763672,US
11OR,small_airport,43.39350128173828,-123.28500366210938,US
11PA,heliport,40.26259994506836,-77.0457992553711,US
11PN,small_airport,41.3525,-79.732778,US
11S,small_airport,48.2661018371582,-124.31400299072266,US
11TA,heliport,29.789400100708008,-95.61109924316406,US
11TE,small_airport,32.30009841918945,-97.20449829101562,US
11TN,small_airport,36.474998474121094,-87.36669921875,US
11TS,small_airport,31.657899856567383,-96.4113998413086,US
11TX,small_airport,33.66680145263672,-96.69059753417969,US
11UT,small_airport,41.2538528,-111.7110611,US
11VA,heliport,36.741798400878906,-76.24410247802734,US
11VG,small_airport,38.20940017700195,-77.00060272216797,US
11WA,small_airport,47.523799896240234,-117.47000122070312,US
11WI,closed,44.963299,-90.933801,US
11WN,seaplane_base,43.35419845581055,-89.57119750976562,US
11Y,small_airport,44.061183,-88.194933,US
12A,small_airport,35.17839813,-92.33540344,US
12AL,heliport,31.413999557495117,-85.45980072021484,US
12AR,small_airport,34.515444,-90.973722,US
12AZ,small_airport,33.853901,-112.653001,US
12CA,small_airport,38.10960006713867,-121.16899871826172,US
12CL,small_airport,36.156898498535156,-119.8499984741211,US
12CN,small_airport,39.268306,-122.116689,US
12CO,small_airport,38.83549880981445,-107.81500244140625,US
12FA,closed,28.4786,-81.7145,US
12FD,heliport,28.298599243164062,-81.41089630126953,US
12FL,seaplane_base,28.59280014038086,-81.40390014648438,US
12GA,heliport,33.875,-84.0205993652,US
12GE,seaplane_base,31.73080062866211,-81.35970306396484,US
12I,seaplane_base,39.51029968261719,-85,US
12IA,small_airport,42.800498962402344,-96.13780212402344,US
12ID,small_airport,44.96799850463867,-114.73300170898438,US
12II,small_airport,39.856201171875,-84.97219848632812,US
12IL,small_airport,41.20000076293945,-88.0167007446289,US
12IN,small_airport,38.11859893798828,-87.64749908447266,US
12IS,heliport,41.20589828491211,-90.75990295410156,US
12JY,balloonport,40.60419845581055,-74.9207992553711,US
12KS,small_airport,37.935298919677734,-97.48780059814453,US
12KY,small_airport,38.46030044555664,-85.1686019897461,US
12LA,small_airport,30.27589988708496,-93.3573989868164,US
12LL,small_airport,37.54029846191406,-89.48619842529297,US
12LS,small_airport,30.178600311279297,-92.28500366210938,US
12MA,heliport,42.20709991455078,-71.44270324707031,US
12MD,heliport,39.27080154418945,-76.67310333251953,US
12ME,small_airport,44.32229995727539,-69.2072982788086,US
12MI,small_airport,43.051700592041016,-83.49189758300781,US
12MN,closed,46.480499,-94.281097,US
12MO,small_airport,38.58060073852539,-93.5947036743164,US
12MS,small_airport,31.09309959411621,-91.31900024414062,US
12MT,small_airport,48.774200439453125,-110.44200134277344,US
12NC,small_airport,34.8833007812,-76.34999847410002,US
12ND,small_airport,48.2952995300293,-101.427001953125,US
12NE,small_airport,41.90660095214844,-103.69999694824219,US
12NH,small_airport,43.495278,-71.654444,US
12NJ,heliport,40.8839988708,-74.06849670410001,US
12NK,small_airport,44.15840148925781,-73.43289947509766,US
12NM,closed,31.7918,-107.638001,US
12NY,closed,42.873402,-75.170998,US
12OA,heliport,41.298,-84.377667,US
12OH,small_airport,39.834800720214844,-84.33470153808594,US
12OK,closed,35.541302,-97.453102,US
12OR,small_airport,42.95130157470703,-117.28199768066406,US
12PA,heliport,39.8495,-77.184167,US
12PN,heliport,40.007112,-75.216197,US
12PR,heliport,18.42259979248047,-66.05699920654297,PR
12PS,heliport,39.72380065917969,-75.88140106201172,US
12S,small_airport,44.8317985534668,-119.43000030517578,US
12SC,small_airport,34.14139938354492,-80.74669647216797,US
12T,heliport,32.52920150756836,-96.72789764404297,US
12TA,heliport,29.690200805664062,-95.52770233154297,US
12TE,small_airport,31.31679916381836,-99.23370361328125,US
12TN,small_airport,35.823699951171875,-84.53880310058594,US
12TS,small_airport,32.90850067138672,-97.97730255126953,US
12TX,small_airport,30.821399688720703,-98.08059692382812,US
12VA,small_airport,37.78810119628906,-79.7677993774414,US
12WA,small_airport,47.52069854736328,-117.46299743652344,US
12WI,heliport,45.13589859008789,-90.3563003540039,US
12WT,small_airport,46.911,-117.218667,US
12WV,small_airport,38.3421667,-82.115,US
12WY,small_airport,44.45,-108.384667,US
12XA,small_airport,32.0393333,-102.3485833,US
12XS,small_airport,34.95470047,-91.83719635010002,US
13AK,small_airport,61.654701232910156,-149.89999389648438,US
13AL,heliport,31.358999252319336,-85.62049865722656,US
13AR,heliport,34.187599182128906,-92.01789855957031,US
13AZ,small_airport,33.535,-112.853472222,US
13CA,heliport,34.2352981567,-117.154998779,US
13CL,small_airport,38.38130187988281,-121.8239974975586,US
13CO,heliport,40.555599212646484,-106.84400177001953,US
13D,heliport,42.629120027899994,-83.683065176,US
13FA,small_airport,29.694400787353516,-81.51370239257812,US
13FD,heliport,28.518600463867188,-81.38310241699219,US
13FL,heliport,28.27669906616211,-82.32060241699219,US
13GA,small_airport,31.366600036621094,-83.75489807128906,US
13GE,small_airport,32.360801696777344,-82.31809997558594,US
13IA,small_airport,42.04570007324219,-90.19110107421875,US
13ID,small_airport,44.2666015625,-115.0009994506836,US
13II,heliport,41.07870101928711,-85.14969635009766,US
13IN,small_airport,40.81529998779297,-84.92769622802734,US
13JY,heliport,40.64440155029297,-74.24530029296875,US
13KS,small_airport,37.69779968261719,-97.11029815673828,US
13KY,small_airport,37.70560073852539,-87.15609741210938,US
13LA,heliport,29.783599853515625,-93.20850372314453,US
13LL,heliport,41.908889035799994,-87.87408247590001,US
13LS,small_airport,29.993900299072266,-92.3855972290039,US
13M,balloonport,42.60419845581055,-83.85859680175781,US
13MA,small_airport,42.223300933800004,-72.31140136719999,US
13ME,small_airport,45.77640151977539,-69.8093032836914,US
13MI,heliport,41.983699798583984,-86.11579895019531,US
13MN,small_airport,46.100799560546875,-95.8313980102539,US
13MO,small_airport,37.67639923095703,-91.70649719238281,US
13MS,small_airport,30.63330078125,-89.66390228271484,US
13MT,small_airport,48.52080154418945,-110.11299896240234,US
13N,small_airport,40.966800689697266,-74.78019714355469,US
13NC,small_airport,35.03350067138672,-77.24970245361328,US
13NE,small_airport,40.31669998168945,-100.80899810791016,US
13NJ,heliport,40.3651008605957,-74.58290100097656,US
13NK,heliport,41.59749984741211,-73.53150177001953,US
13NM,small_airport,33.419498443603516,-108.13899993896484,US
13NY,heliport,40.90760040283203,-73.11620330810547,US
13OH,small_airport,41.330299377441406,-84.29830169677734,US
13OI,heliport,40.515098571777344,-81.45480346679688,US
13OK,heliport,34.9361991882,-95.7489013672,US
13OR,small_airport,43.740699768066406,-122.4260025024414,US
13PA,small_airport,41.68259811401367,-79.4520034790039,US
13PN,small_airport,40.45429992675781,-75.30460357666016,US
13PS,heliport,40.739200592041016,-75.33390045166016,US
13Q,small_airport,34.00339889526367,-108.6780014038086,US
13S,seaplane_base,62.282901763916016,-146.5189971923828,US
13SC,heliport,35.139198303222656,-81.69640350341797,US
13TA,heliport,30.073299407958984,-94.13379669189453,US
13TE,small_airport,30.6560001373291,-96.53829956054688,US
13TN,heliport,35.59830093383789,-84.26750183105469,US
13TS,small_airport,27.455299377441406,-98.92639923095703,US
13TX,small_airport,30.531299591064453,-100.45099639892578,US
13VA,heliport,38.82509994506836,-77.28410339355469,US
13VG,heliport,37.307899475097656,-80.10009765625,US
13W,small_airport,48.25699996948242,-122.43699645996094,US
13WA,closed,47.9365,-122.25,US
13WI,small_airport,43.6963996887207,-88.99960327148438,US
13XS,heliport,32.884444,-96.464444,US
13Y,small_airport,48.41659927,-93.58630371,US
13Z,seaplane_base,55.6012992859,-131.636993408,US
14AK,small_airport,61.60150146484375,-149.2480010986328,US
14AL,heliport,31.153499603271484,-85.73370361328125,US
14AR,small_airport,35.0527992249,-90.6750030518,US
14AZ,small_airport,31.908300399780273,-111.12200164794922,US
14CA,heliport,33.625182,-117.930799,US
14CL,heliport,34.133487,-117.870677,US
14CO,small_airport,38.097198486328125,-104.91000366210938,US
14CT,heliport,41.484699,-71.9729,US
14FA,small_airport,25.570100784301758,-80.3998031616211,US
14FD,small_airport,29.949100494384766,-81.49040222167969,US
14FL,small_airport,30.86549949645996,-87.17769622802734,US
14GA,heliport,34.33649826049805,-83.94349670410156,US
14GE,heliport,34.785499572753906,-85.45369720458984,US
14I,small_airport,39.633399963378906,-83.7499008178711,US
14ID,small_airport,43.680999755859375,-116.2030029296875,US
14IL,closed,41.235298,-89.9309,US
14IN,closed,41.207,-87.212502,US
14IS,heliport,38.02560043334961,-89.23590087890625,US
14KS,small_airport,38.26919937133789,-94.90480041503906,US
14KY,small_airport,38.17369842529297,-84.36830139160156,US
14L,heliport,34.256900787353516,-118.53099822998047,US
14LA,small_airport,30.8409996033,-91.5082015991,US
14LL,heliport,41.91138164349999,-87.843619287,US
14LS,heliport,30.47330093383789,-91.04769897460938,US
14MA,closed,42.049801,-72.6493,US
14ME,small_airport,44.792598724365234,-69.07029724121094,US
14MI,small_airport,42.85089874267578,-85.56700134277344,US
14MN,heliport,46.52920150756836,-93.69920349121094,US
14MO,closed,39.049999,-94.316902,US
14MS,small_airport,32.345298767089844,-89.0342025756836,US
14MT,small_airport,47.05160140991211,-109.07499694824219,US
14N,small_airport,40.84429931640625,-75.635498046875,US
14NC,small_airport,34.516700744628906,-77.55000305175781,US
14ND,small_airport,46.207801818847656,-102.90799713134766,US
14NE,small_airport,40.86249923706055,-98.06420135498047,US
14NH,heliport,42.94889831542969,-72.28970336914062,US
14NJ,heliport,39.0092469445,-74.8879516125,US
14NK,small_airport,43.34000015258789,-73.47899627685547,US
14NY,heliport,40.7975502014,-73.4179000854,US
14OH,small_airport,40.66889953613281,-83.44349670410156,US
14OI,small_airport,40.9192008972168,-82.11399841308594,US
14OK,closed,35.804199,-97.933701,US
14OR,heliport,45.71419906616211,-121.51799774169922,US
14P,small_airport,38.82389831542969,-81.34940338134766,US
14PA,small_airport,40.29090118408203,-75.65910339355469,US
14PS,small_airport,39.8843994140625,-76.11859893798828,US
14S,small_airport,46.89690017700195,-124.10099792480469,US
14SN,heliport,39.02640151977539,-95.72250366210938,US
14TA,small_airport,29.89859962463379,-98.4030990600586,US
14TE,small_airport,30.916799545288086,-99.48370361328125,US
14TN,heliport,35.126399993896484,-90.07140350341797,US
14TS,small_airport,27.42169952392578,-98.60449981689453,US
14TX,small_airport,30.289400100708008,-98.17389678955078,US
14VA,small_airport,39.229000091552734,-77.74669647216797,US
14WA,small_airport,46.970699310302734,-122.73699951171875,US
14WI,heliport,45.136944,-92.376667,US
14WS,small_airport,45.77799987792969,-91.55850219726562,US
14WV,heliport,38.4006004333,-79.99579620360001,US
14XA,small_airport,33.6578884021,-96.7882847786,US
14XS,small_airport,30.808500289916992,-97.2739028930664,US
15A,small_airport,30.91320037841797,-87.98059844970703,US
15AK,small_airport,63.37070083618164,-148.85000610351562,US
15AL,heliport,31.093599319458008,-85.78790283203125,US
15AR,small_airport,34.825901,-90.543297,US
15AZ,small_airport,33.7444992065,-114.476997375,US
15CA,heliport,37.43550109863281,-122.17500305175781,US
15CL,small_airport,37.34270095825195,-120.40399932861328,US
15CO,heliport,39.654701232910156,-104.97100067138672,US
15FD,small_airport,30.65850067138672,-85.52989959716797,US
15FL,small_airport,30.15369987487793,-82.66639709472656,US
15G,small_airport,41.02840042114258,-81.79850006103516,US
15GA,small_airport,32.680198669433594,-82.47899627685547,US
15IA,small_airport,42.235396,-90.406767,US
15ID,small_airport,47.68560028076172,-117.03800201416016,US
15II,heliport,40.33890151977539,-86.94080352783203,US
15IL,small_airport,41.797298431396484,-89.27320098876953,US
15IN,small_airport,38.15060043334961,-87.84030151367188,US
15KS,small_airport,38.430599212646484,-96.08830261230469,US
15KY,small_airport,38.15700149536133,-84.30159759521484,US
15LA,closed,29.790199,-93.184097,US
15LL,small_airport,41.23749923706055,-89.53669738769531,US
15LS,heliport,29.944700241088867,-91.83709716796875,US
15MA,small_airport,41.422298431396484,-70.90950012207031,US
15ME,small_airport,43.81529998779297,-70.22920227050781,US
15MI,heliport,42.544498443603516,-82.93160247802734,US
15MN,small_airport,45.26219940185547,-94.51069641113281,US
15MO,small_airport,40.391998291015625,-92.56549835205078,US
15MT,small_airport,48.50040054321289,-105.91000366210938,US
15N,small_airport,39.119598388671875,-75.58380126953125,US
15NC,small_airport,36.23970031738281,-76.9738998413086,US
15NE,small_airport,40.291099548339844,-98.82340240478516,US
15NH,heliport,42.708333,-71.458333,US
15NJ,heliport,40.42509841918945,-74.09960174560547,US
15NK,closed,42.576401,-78.556702,US
15NR,heliport,34.977055,-80.110208,US
15NY,heliport,40.591800689697266,-73.78009796142578,US
15OH,heliport,40.40230178833008,-81.33709716796875,US
15OI,heliport,41.43619918823242,-82.71099853515625,US
15OK,small_airport,35.703889,-95.310833,US
15OR,heliport,46.1159964394,-123.931392431,US
15PA,small_airport,41.59429931640625,-75.35549926757812,US
15PN,heliport,40.375099182128906,-75.9384994506836,US
15PS,heliport,39.822576,-75.888127,US
15S,small_airport,47.2150993347168,-121.46199798583984,US
15SD,heliport,44.883264878199995,-97.1080899239,US
15TA,small_airport,30.2544002532959,-99.9469985961914,US
15TE,heliport,29.619699478149414,-94.20709991455078,US
15TN,heliport,36.55160140991211,-82.51519775390625,US
15TS,heliport,32.98680114746094,-96.69750213623047,US
15TX,small_airport,32.3042984009,-98.325302124,US
15VA,small_airport,38.7223014831543,-77.89969635009766,US
15W,small_airport,42.894500732421875,-84.39029693603516,US
15WA,small_airport,48.27230072,-122.3570023,US
15WI,small_airport,42.9275016784668,-89.41819763183594,US
15XS,small_airport,29.332700729370117,-95.33409881591797,US
16A,small_airport,60.905591,-162.440454,US
16AK,small_airport,61.59920120239258,-149.3470001220703,US
16AL,heliport,31.40839958190918,-85.68920135498047,US
16AR,small_airport,35.30110168457031,-92.57330322265625,US
16AZ,small_airport,34.5088996887207,-112.68000030517578,US
16CA,heliport,37.719398498535156,-122.4990005493164,US
16CL,heliport,38.08330154418945,-120.54100036621094,US
16CO,small_airport,39.40995,-108.085667,US
16DE,heliport,39.7809055556,-75.55576666670001,US
16FA,small_airport,26.030899047851562,-81.0386962890625,US
16FD,small_airport,29.405000686645508,-81.49590301513672,US
16FL,small_airport,30.725200653076172,-87.20140075683594,US
16GA,heliport,33.885101318359375,-84.46269989013672,US
16IA,small_airport,41.88079833984375,-94.7771987915039,US
16ID,heliport,42.3163986206,-111.299003601,US
16II,small_airport,41.183101654052734,-86.93360137939453,US
16IL,small_airport,42.06669998168945,-88.8333969116211,US
16IN,heliport,37.984798431396484,-87.57219696044922,US
16IS,small_airport,37.57780075073242,-89.00920104980469,US
16K,seaplane_base,55.803,-133.597,US
16KY,small_airport,38.444000244140625,-83.1227035522461,US
16LA,heliport,30.084999084472656,-91.92389678955078,US
16LL,heliport,42.29999923706055,-88.38059997558594,US
16LS,closed,30.944401,-91.7939,US
16MA,heliport,42.709800720214844,-71.15059661865234,US
16MD,small_airport,39.668611,-75.960278,US
16MI,small_airport,42.889198303222656,-83.8666000366211,US
16MN,seaplane_base,48.83190155029297,-94.70439910888672,US
16MO,small_airport,38.405601501464844,-91.15740203857422,US
16MS,heliport,34.80670166015625,-88.20999908447266,US
16MT,small_airport,45.40520095825195,-109.12999725341797,US
16NC,small_airport,36.19609832763672,-76.66529846191406,US
16NE,small_airport,40.560001373291016,-96.49169921875,US
16NH,seaplane_base,43.60419845581055,-71.51249694824219,US
16NJ,seaplane_base,39.93730163574219,-74.13569641113281,US
16NK,heliport,42.16239929199219,-75.12799835205078,US
16NY,closed,42.939804,-76.114899,US
16OH,heliport,41.35419845581055,-81.70819854736328,US
16OI,small_airport,40.125301361083984,-84.5824966430664,US
16OK,closed,35.466702,-97.200302,US
16OR,heliport,44.14759826660156,-123.05999755859375,US
16PA,small_airport,40.180599212646484,-80.12760162353516,US
16PN,heliport,40.3966825974,-80.15811681750002,US
16S,small_airport,42.99850082397461,-123.30999755859375,US
16SC,small_airport,34.625099182128906,-81.89839935302734,US
16TA,small_airport,30.919700622558594,-103.78299713134766,US
16TE,small_airport,32.697601318359375,-95.20770263671875,US
16TN,heliport,35.150299072265625,-86.5553970336914,US
16TS,small_airport,32.22269821166992,-95.31800079345703,US
16TX,small_airport,32.263999938964844,-98.1072998046875,US
16VA,heliport,39.15010070800781,-78.21640014648438,US
16W,small_airport,46.58319854736328,-118.0009994506836,US
16WA,small_airport,47.84469985961914,-117.69400024414062,US
16WI,seaplane_base,46.12160110473633,-89.12100219726562,US
16X,small_airport,33.0806999206543,-97.35890197753906,US
16XA,heliport,33.709586,-96.5838,US
16XS,small_airport,30.404367,-95.35985,US
16Z,seaplane_base,62.9580001831,-155.593002319,US
17AK,heliport,55.382999420166016,-131.73500061035156,US
17AL,heliport,31.380199432373047,-85.5802993774414,US
17AR,small_airport,34.5531005859375,-92.09140014648438,US
17AZ,heliport,33.31330108642578,-111.68699645996094,US
17CA,heliport,37.9541015625,-122.33699798583984,US
17CL,small_airport,37.0880012512,-122.274002075,US
17CO,small_airport,40.272258,-105.032625,US
17FA,small_airport,26.71339988708496,-81.535400390625,US
17FD,heliport,27.899999618530273,-81.84510040283203,US
17FL,small_airport,29.2803001404,-82.1248016357,US
17GA,small_airport,33.46670150756836,-84.86609649658203,US
17ID,small_airport,44.41389846801758,-116.59100341796875,US
17II,small_airport,41.45000076293945,-86.51029968261719,US
17IN,small_airport,38.97840118408203,-85.10970306396484,US
17KS,small_airport,38.50279998779297,-95.67720031738281,US
17KY,small_airport,37.39390182495117,-87.25890350341797,US
17LA,closed,29.2708,-89.3545,US
17LL,small_airport,40.16059875488281,-88.4103012084961,US
17LS,small_airport,30.611979,-91.985704,US
17MA,heliport,42.504798889160156,-71.77839660644531,US
17ME,small_airport,47.2025,-67.991667,US
17MI,heliport,42.41780090332031,-83.18299865722656,US
17MN,seaplane_base,46.7169,-93.210197,US
17MO,small_airport,38.98500061035156,-91.53489685058594,US
17MS,heliport,32.373600006103516,-90.82360076904297,US
17MT,small_airport,48.10710144042969,-114.177001953125,US
17MU,small_airport,39.682791,-94.372097,US
17NC,small_airport,34.46630096435547,-78.32859802246094,US
17NE,heliport,40.15719986,-97.17639923,US
17NH,heliport,42.82389831542969,-71.36499786376953,US
17NJ,heliport,40.48619842529297,-74.32209777832031,US
